DEPARTEMENT,COMMUNE,ARRONDISSEMENT,VILLAGE_QTIERVILLE
ATACORA,NATITINGOU,KOUABA,TIPETI
ATACORA,NATITINGOU,KOUANDATA,KOUANDATA
ATACORA,NATITINGOU,KOUANDATA,KOUANDATA
ATACORA,NATITINGOU,KOUANDATA,KOUANDATA
ATACORA,NATITINGOU,KOUANDATA,KOUATIDABIRGOU
ATACORA,NATITINGOU,KOUANDATA,KOUNADORGOU
ATACORA,NATITINGOU,KOUANDATA,KOUNADORGOU
ATACORA,NATITINGOU,KOUANDATA,KOUTIE
ATACORA,NATITINGOU,KOUANDATA,TIGNINTI
ATACORA,NATITINGOU,KOUANDATA,TIGNINTI
ATACORA,NATITINGOU,NATITINGOU I,BAGRI
ATACORA,NATITINGOU,NATITINGOU I,BAGRI
ATACORA,NATITINGOU,NATITINGOU I,BAGRI
ATACORA,NATITINGOU,NATITINGOU I,DJINDJIRE-BERI
ATACORA,NATITINGOU,NATITINGOU I,DJINDJIRE-BERI
ATACORA,NATITINGOU,NATITINGOU I,DJINDJIRE-BERI
ATACORA,NATITINGOU,NATITINGOU I,KANTCHAGOUTAMOU
ATACORA,NATITINGOU,NATITINGOU I,KANTCHAGOUTAMOU
ATACORA,NATITINGOU,NATITINGOU I,KANTCHAGOUTAMOU
ATACORA,NATITINGOU,NATITINGOU I,KANTCHAGOUTAMOU
ATACORA,NATITINGOU,NATITINGOU I,SOUNTCHIRANTIKOU
ATACORA,NATITINGOU,NATITINGOU I,SOUNTCHIRANTIKOU
ATACORA,NATITINGOU,NATITINGOU I,SOUNTCHIRANTIKOU
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,TCHIRIMINA
ATACORA,NATITINGOU,NATITINGOU I,YOKOSSI
ATACORA,NATITINGOU,NATITINGOU I,YOKOSSI
ATACORA,NATITINGOU,NATITINGOU I,YOKOSSI
ATACORA,NATITINGOU,NATITINGOU I,YOKOSSI
ATACORA,NATITINGOU,NATITINGOU II,BOKORO
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,BORIYOURE
ATACORA,NATITINGOU,NATITINGOU II,DASSAKATE
ATACORA,NATITINGOU,NATITINGOU II,DASSAKATE
ATACORA,NATITINGOU,NATITINGOU II,DASSAKATE
ATACORA,NATITINGOU,NATITINGOU II,DASSAKATE
ATACORA,NATITINGOU,NATITINGOU II,DASSAKATE
ATACORA,NATITINGOU,NATITINGOU II,OURKPARBOU
ATACORA,NATITINGOU,NATITINGOU II,OURKPARBOU
ATACORA,NATITINGOU,NATITINGOU II,OUROUBONNA
ATACORA,NATITINGOU,NATITINGOU II,OUROUBONNA
ATACORA,NATITINGOU,NATITINGOU II,OUROUBONNA
ATACORA,NATITINGOU,NATITINGOU II,SANTA
ATACORA,NATITINGOU,NATITINGOU II,SANTA
ATACORA,NATITINGOU,NATITINGOU II,SANTA
ATACORA,NATITINGOU,NATITINGOU III,BERECINGOU
ATACORA,NATITINGOU,NATITINGOU III,BERECINGOU
ATACORA,NATITINGOU,NATITINGOU III,BERECINGOU
ATACORA,NATITINGOU,NATITINGOU III,BERECINGOU
ATACORA,NATITINGOU,NATITINGOU III,DIDAPOUMBOR
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KANTABORIFA
ATACORA,NATITINGOU,NATITINGOU III,KOUSSANTIKOU
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,OURBOUGA
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,WINKE
ATACORA,NATITINGOU,NATITINGOU III,YETAPO
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,NATITINGOU III,YIMPORIMA
ATACORA,NATITINGOU,PEPORIYAKOU,DITAWAN
ATACORA,NATITINGOU,PEPORIYAKOU,DITAWAN
ATACORA,NATITINGOU,PEPORIYAKOU,DOYAKOU
ATACORA,NATITINGOU,PEPORIYAKOU,DOYAKOU
ATACORA,NATITINGOU,PEPORIYAKOU,KOUDENGOU
ATACORA,NATITINGOU,PEPORIYAKOU,KOUDENGOU
ATACORA,NATITINGOU,PEPORIYAKOU,PEPORIYAKOU
ATACORA,NATITINGOU,PEPORIYAKOU,PEPORIYAKOU
ATACORA,NATITINGOU,PEPORIYAKOU,PEPORIYAKOU
ATACORA,NATITINGOU,PEPORIYAKOU,PEPORIYAKOU
ATACORA,NATITINGOU,PEPORIYAKOU,TETANTE
ATACORA,NATITINGOU,PEPORIYAKOU,TIKOUANI
ATACORA,NATITINGOU,PEPORIYAKOU,TOROUBOU
ATACORA,NATITINGOU,PEPORIYAKOU,TOROUBOU
ATACORA,NATITINGOU,PERMA,GNAGNAMMOU
ATACORA,NATITINGOU,PERMA,GNAGNAMMOU
ATACORA,NATITINGOU,PERMA,KOKA
ATACORA,NATITINGOU,PERMA,KOUBIRGOU
ATACORA,NATITINGOU,PERMA,KOUETENA
ATACORA,NATITINGOU,PERMA,KOUETENA
ATACORA,NATITINGOU,PERMA,KOUETENA
ATACORA,NATITINGOU,PERMA,KOUETENA
ATACORA,NATITINGOU,PERMA,KOUNAPEIGOU
ATACORA,NATITINGOU,PERMA,KOUPEICO
ATACORA,NATITINGOU,PERMA,KOUSSIGOU
ATACORA,NATITINGOU,PERMA,PAM-PAM
ATACORA,NATITINGOU,PERMA,PAM-PAM
ATACORA,NATITINGOU,PERMA,PERMA CENTRE
ATACORA,NATITINGOU,PERMA,PERMA CENTRE
ATACORA,NATITINGOU,PERMA,PERMA CENTRE
ATACORA,NATITINGOU,PERMA,PERMA CENTRE
ATACORA,NATITINGOU,PERMA,PERMA CENTRE
ATACORA,NATITINGOU,PERMA,SINAICIRE
ATACORA,NATITINGOU,PERMA,SINAICIRE
ATACORA,NATITINGOU,PERMA,TENOUNKONTE
ATACORA,NATITINGOU,PERMA,TEPENTE
ATACORA,NATITINGOU,PERMA,TIGNANPETI
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,KOUTIE TCHATIDO
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,KOUTIE TCHATIDO
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,KOUWA N'PONGOU
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,MOUPEMOU
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,MOUPEMOU
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,TAKONTA
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,TAKONTA
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,TAKONTA
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,TCHOUMI-TCHOUMI
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,TCHOUMI-TCHOUMI
ATACORA,NATITINGOU,TCHOUMI-TCHOUMI,WIMMOU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,BONIGOUROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,BONIGOUROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,BONIGOUROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,BONIGOUROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,BONIGOUROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,DOH
ATACORA,OUASSA-PEHUNCO,GNEMASSON,DOH
ATACORA,OUASSA-PEHUNCO,GNEMASSON,DOH
ATACORA,OUASSA-PEHUNCO,GNEMASSON,DOH
ATACORA,OUASSA-PEHUNCO,GNEMASSON,DOH
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON-GANDO
ATACORA,OUASSA-PEHUNCO,GNEMASSON,GNEMASSON-GANDO
ATACORA,OUASSA-PEHUNCO,GNEMASSON,SAYAKROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,SAYAKROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,SAYAKROU
ATACORA,OUASSA-PEHUNCO,GNEMASSON,SAYAKROU-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BEKET
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BEKET
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BEKET
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BEKET
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BEKET-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,BOUEROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,GBEBA
ATACORA,OUASSA-PEHUNCO,PEHUNCO,GBEBA
ATACORA,OUASSA-PEHUNCO,PEHUNCO,GBEBA
ATACORA,OUASSA-PEHUNCO,PEHUNCO,NASSOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,NASSOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,NASSOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,NASSOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHONCO-TATAPOURANOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHONCO-TATAPOURANOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO I
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO II
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO II
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO II
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO II
ATACORA,OUASSA-PEHUNCO,PEHUNCO,PEHUNCO II
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SINAOURAROU-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOAODOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOAODOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOAODOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOAODOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOASSARAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOASSARAROU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOMPAREROU-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,SOMPAREROU-GAH
ATACORA,OUASSA-PEHUNCO,PEHUNCO,WOKOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,WOKOU
ATACORA,OUASSA-PEHUNCO,PEHUNCO,WOKOU
ATACORA,OUASSA-PEHUNCO,TOBRE,BANA
ATACORA,OUASSA-PEHUNCO,TOBRE,BANA
ATACORA,OUASSA-PEHUNCO,TOBRE,BOUDE
ATACORA,OUASSA-PEHUNCO,TOBRE,BOUDE
ATACORA,OUASSA-PEHUNCO,TOBRE,BOUDE
ATACORA,OUASSA-PEHUNCO,TOBRE,GAMBINOU
ATACORA,OUASSA-PEHUNCO,TOBRE,GAMBINOU
ATACORA,OUASSA-PEHUNCO,TOBRE,GAMBINOU
ATACORA,OUASSA-PEHUNCO,TOBRE,GONRI
ATACORA,OUASSA-PEHUNCO,TOBRE,GONRI
ATACORA,OUASSA-PEHUNCO,TOBRE,GOUNTIA
ATACORA,OUASSA-PEHUNCO,TOBRE,GUIMBEREROU
ATACORA,OUASSA-PEHUNCO,TOBRE,GUIMBEREROU
ATACORA,OUASSA-PEHUNCO,TOBRE,GUIMBEREROU
ATACORA,OUASSA-PEHUNCO,TOBRE,GUIMBEREROU
ATACORA,OUASSA-PEHUNCO,TOBRE,GUIMBEREROU
ATACORA,OUASSA-PEHUNCO,TOBRE,MARE OROU GAH
ATACORA,OUASSA-PEHUNCO,TOBRE,NINGOUSSOUROU
ATACORA,OUASSA-PEHUNCO,TOBRE,NINGOUSSOUROU
ATACORA,OUASSA-PEHUNCO,TOBRE,OUASSA-KIKA
ATACORA,OUASSA-PEHUNCO,TOBRE,OUASSA-KIKA
ATACORA,OUASSA-PEHUNCO,TOBRE,OUASSA-KIKA
ATACORA,OUASSA-PEHUNCO,TOBRE,OUASSA-MARO
ATACORA,OUASSA-PEHUNCO,TOBRE,OUASSA-MARO
ATACORA,OUASSA-PEHUNCO,TOBRE,OUASSA-MARO
ATACORA,OUASSA-PEHUNCO,TOBRE,SINAOU
ATACORA,OUASSA-PEHUNCO,TOBRE,SINAOU
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TOBRE
ATACORA,OUASSA-PEHUNCO,TOBRE,TONRI
ATACORA,OUASSA-PEHUNCO,TOBRE,TONRI
ATACORA,OUASSA-PEHUNCO,TOBRE,TONRI
ATACORA,OUASSA-PEHUNCO,TOBRE,WAKAROU
ATACORA,OUASSA-PEHUNCO,TOBRE,WAKAROU
ATACORA,TANGUIETA,COTIAKOU,BOUNTA
ATACORA,TANGUIETA,COTIAKOU,BOUNTA
ATACORA,TANGUIETA,COTIAKOU,CORONCORE
ATACORA,TANGUIETA,COTIAKOU,CORONCORE
ATACORA,TANGUIETA,COTIAKOU,CORONCORE
ATACORA,TANGUIETA,COTIAKOU,COTIAKOU
ATACORA,TANGUIETA,COTIAKOU,COTIAKOU
ATACORA,TANGUIETA,COTIAKOU,COTIAKOU
ATACORA,TANGUIETA,COTIAKOU,COTIAKOU
ATACORA,TANGUIETA,COTIAKOU,DAGUIMAGNINNI
ATACORA,TANGUIETA,COTIAKOU,MANOUGOU
ATACORA,TANGUIETA,COTIAKOU,NOWERERE
ATACORA,TANGUIETA,COTIAKOU,NOWERERE
ATACORA,TANGUIETA,COTIAKOU,NOWERERE
ATACORA,TANGUIETA,COTIAKOU,PARABOU
ATACORA,TANGUIETA,COTIAKOU,PEMOMBOU
ATACORA,TANGUIETA,COTIAKOU,PENITINGOU
ATACORA,TANGUIETA,COTIAKOU,TANFERE
ATACORA,TANGUIETA,COTIAKOU,TORA
ATACORA,TANGUIETA,COTIAKOU,TORA
ATACORA,TANGUIETA,COTIAKOU,TORICONCONE
ATACORA,TANGUIETA,COTIAKOU,TORICONCONE
ATACORA,TANGUIETA,COTIAKOU,TORICONCONE
ATACORA,TANGUIETA,N'DAHONTA,DONDONGOU
ATACORA,TANGUIETA,N'DAHONTA,DONDONGOU
ATACORA,TANGUIETA,N'DAHONTA,KOUGNIERI
ATACORA,TANGUIETA,N'DAHONTA,KOUGNIERI
ATACORA,TANGUIETA,N'DAHONTA,NATAGATA
ATACORA,TANGUIETA,N'DAHONTA,NATAGATA
ATACORA,TANGUIETA,N'DAHONTA,N'DAHONTA
ATACORA,TANGUIETA,N'DAHONTA,N'DAHONTA
ATACORA,TANGUIETA,N'DAHONTA,NIGNERI
ATACORA,TANGUIETA,N'DAHONTA,SAMMONGOU
ATACORA,TANGUIETA,N'DAHONTA,SAMMONGOU
ATACORA,TANGUIETA,N'DAHONTA,SAMMONGOU
ATACORA,TANGUIETA,N'DAHONTA,SONTA
ATACORA,TANGUIETA,N'DAHONTA,SONTA
ATACORA,TANGUIETA,N'DAHONTA,TAHINKOU
ATACORA,TANGUIETA,N'DAHONTA,TAPEKOU
ATACORA,TANGUIETA,N'DAHONTA,TCHAETA
ATACORA,TANGUIETA,N'DAHONTA,TCHAETA
ATACORA,TANGUIETA,N'DAHONTA,TCHAETA
ATACORA,TANGUIETA,N'DAHONTA,TCHAETA
ATACORA,TANGUIETA,TAIACOU,BONGOU
ATACORA,TANGUIETA,TAIACOU,DOUANI
ATACORA,TANGUIETA,TAIACOU,DOUANI
ATACORA,TANGUIETA,TAIACOU,FINTA
ATACORA,TANGUIETA,TAIACOU,HANTEKOU
ATACORA,TANGUIETA,TAIACOU,KOGNIGA
ATACORA,TANGUIETA,TAIACOU,KOTCHEKONGOU
ATACORA,TANGUIETA,TAIACOU,KOUAYOTI
ATACORA,TANGUIETA,TAIACOU,KOUAYOTI
ATACORA,TANGUIETA,TAIACOU,KOUTCHOUTCHOUGOU
ATACORA,TANGUIETA,TAIACOU,MATANRGUI
ATACORA,TANGUIETA,TAIACOU,MATANRGUI
ATACORA,TANGUIETA,TAIACOU,NAFAYOTI
ATACORA,TANGUIETA,TAIACOU,NONTINGOU
ATACORA,TANGUIETA,TAIACOU,NONTINGOU
ATACORA,TANGUIETA,TAIACOU,OUANKOU
ATACORA,TANGUIETA,TAIACOU,OUANKOU
ATACORA,TANGUIETA,TAIACOU,TAHONGOU
ATACORA,TANGUIETA,TAIACOU,TAIACOU
ATACORA,TANGUIETA,TAIACOU,YEHONGOU
ATACORA,TANGUIETA,TAIACOU,YEYEDI
ATACORA,TANGUIETA,TAIACOU,YOUAKOU
ATACORA,TANGUIETA,TAIACOU,YOUAKOU
ATACORA,TANGUIETA,TANGUIETA,BIACOU
ATACORA,TANGUIETA,TANGUIETA,BIACOU
ATACORA,TANGUIETA,TANGUIETA,BOURGNINSOU
ATACORA,TANGUIETA,TANGUIETA,BOURGNINSOU
ATACORA,TANGUIETA,TANGUIETA,BOURGNINSOU
ATACORA,TANGUIETA,TANGUIETA,DJIDJIRE-BERI
ATACORA,TANGUIETA,TANGUIETA,DJIDJIRE-BERI
ATACORA,TANGUIETA,TANGUIETA,DJIDJIRE-BERI
ATACORA,TANGUIETA,TANGUIETA,DJIDJIRE-BERI
ATACORA,TANGUIETA,TANGUIETA,DJIDJIRE-BERI
ATACORA,TANGUIETA,TANGUIETA,GORO-BANI
ATACORA,TANGUIETA,TANGUIETA,GORO-BANI
ATACORA,TANGUIETA,TANGUIETA,GORO-BANI
ATACORA,TANGUIETA,TANGUIETA,GORO-BANI
ATACORA,TANGUIETA,TANGUIETA,GORO-BANI
ATACORA,TANGUIETA,TANGUIETA,MAMOUSSA
ATACORA,TANGUIETA,TANGUIETA,MAMOUSSA
ATACORA,TANGUIETA,TANGUIETA,MAMOUSSA
ATACORA,TANGUIETA,TANGUIETA,NANEBOU
ATACORA,TANGUIETA,TANGUIETA,NANEBOU
ATACORA,TANGUIETA,TANGUIETA,NANEBOU
ATACORA,TANGUIETA,TANGUIETA,PORHOUM
ATACORA,TANGUIETA,TANGUIETA,PORKA
ATACORA,TANGUIETA,TANGUIETA,PORKA
ATACORA,TANGUIETA,TANGUIETA,PORKA
ATACORA,TANGUIETA,TANGUIETA,PORKA
ATACORA,TANGUIETA,TANGUIETA,SEPOUNGA
ATACORA,TANGUIETA,TANGUIETA,SEPOUNGA
ATACORA,TANGUIETA,TANGUIETA,SEPOUNGA
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TCHOUTCHOUBOU
ATACORA,TANGUIETA,TANGUIETA,TIELE
ATACORA,TANGUIETA,TANGUIETA,TIELE
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANGUIETA,YARKA
ATACORA,TANGUIETA,TANONGOU,BATIA
ATACORA,TANGUIETA,TANONGOU,BATIA
ATACORA,TANGUIETA,TANONGOU,KAYARIKA
ATACORA,TANGUIETA,TANONGOU,KAYARIKA
ATACORA,TANGUIETA,TANONGOU,SANGOU
ATACORA,TANGUIETA,TANONGOU,TANONGOU
ATACORA,TANGUIETA,TANONGOU,TANONGOU
ATACORA,TANGUIETA,TANONGOU,TANONGOU
ATACORA,TANGUIETA,TANONGOU,TCHAFARGA
ATACORA,TANGUIETA,TANONGOU,TCHATINGOU
ATACORA,TANGUIETA,TANONGOU,TCHATINGOU
ATACORA,TANGUIETA,TANONGOU,TCHAWASSAKA
ATACORA,TANGUIETA,TANONGOU,TCHAWASSAKA
ATACORA,TANGUIETA,TANONGOU,YANGOU
ATACORA,TANGUIETA,TANONGOU,YANGOU
ATACORA,TOUKOUNTOUNA,KOUARFA,BOUYAGNINDI
ATACORA,TOUKOUNTOUNA,KOUARFA,BOUYAGNINDI
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUARFA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUARFA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUARFA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUARFA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUARFA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUBA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUBA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUBA
ATACORA,TOUKOUNTOUNA,KOUARFA,KOUBA
ATACORA,TOUKOUNTOUNA,KOUARFA,MOUNOUMBORIFA
ATACORA,TOUKOUNTOUNA,KOUARFA,PEPERKOU
ATACORA,TOUKOUNTOUNA,KOUARFA,PEPERKOU
ATACORA,TOUKOUNTOUNA,KOUARFA,TAKISSARI
ATACORA,TOUKOUNTOUNA,KOUARFA,TAKISSARI
ATACORA,TOUKOUNTOUNA,KOUARFA,TAMPOBRE
ATACORA,TOUKOUNTOUNA,KOUARFA,TAMPOBRE
ATACORA,TOUKOUNTOUNA,KOUARFA,TAMPOBRE
ATACORA,TOUKOUNTOUNA,KOUARFA,TANDAFA
ATACORA,TOUKOUNTOUNA,KOUARFA,TANDAFA
ATACORA,TOUKOUNTOUNA,KOUARFA,TANKOKONA
ATACORA,TOUKOUNTOUNA,KOUARFA,TCHOUNDEKOU
